file,date,glider_type,recorder_type,gps_receiver,pressure_sensor,motor_sensor,extensions,b_record_count,valid_b_record_count,invalid_b_record_count,has_i_record,parse_error,FXA,ENL,MOP,RPM,TAS,GSP,VAT,NET,ACZ,AOR,AOP,OAT,extension_count
4536-9239003423.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:221,ET=33,11,33,11,3.32V,p=1),SW:100, HW:3","ACZ,COT,CU1,CU2,ENL,FXA,GSP,LE1,LE2,MOP,MOT,OAT,RPM,TAS,TRT,VAT,VO1,VO2",17858,17858,0,True,,True,True,True,True,True,True,True,False,True,False,False,True,18
4536-9239003424.igc,,JS3-18m,"LXNAV,LX9000","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10186,ET=113,26,113,26,0.04V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",18958,18958,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003425.igc,"200824,1",Ventus 3T,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:296,ET=273,10,273,10,2.98V,p=1),SW:100, HW:1","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",18207,18054,153,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003426.igc,"200824,1",JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:143,ET=76,19,76,19,0.05V,p=1),SW:201, HW:1","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",17687,17687,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003427.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10226,ET=32,16,32,16,0.04V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",18429,18429,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003428.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:342,ET=36,20,36,20,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",14792,14792,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,13
4536-9239003429.igc,,AS33Es,"ClearNav Instr., ClearNav II",,"Intersema,MS5540C,20000",,"ENL,FXA,GSP",22022,22022,0,True,,True,True,False,False,False,True,False,False,False,False,False,False,3
4536-9239003430.igc,"200824,1",18m_N369QT_JS-3,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10247,ET=87,37,87,37,0.03V,p=1),SW:201, HW:2","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",18544,18544,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9239003431.igc,"200824,1",JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:208,ET=51,14,51,14,3.32V,p=1),SW:100, HW:3","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",17617,17615,2,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003432.igc,"210824,1",JS-3-18m_2L,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10161,ET=582,41,582,41,2.69V,p=70),SW:201, HW:2","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",18321,18319,2,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9239003433.igc,"210824,1",18m AS33 @ventus,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",16752,16742,10,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9239003434.igc,"210824,1",JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",18545,18543,2,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9239003435.igc,,JS-3-18m Abm,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10181,ET=233,56,233,56,0.04V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",17919,17919,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003436.igc,"210824,1",JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",18972,18970,2,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9239003437.igc,,AS 33Es 18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,ENL,FXA,GSP,OAT,TAS,TRT,VAT",15839,15836,3,True,,True,True,False,False,True,True,True,False,True,False,False,True,8
4536-9239003438.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10295,ET=1764,7,1764,7,0.06V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",15993,15993,0,True,,True,True,True,False,True,True,True,False,True,True,True,True,11
4536-9239003439.igc,,Ventus 3M,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",18189,18189,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9239003440.igc,,Ventus 3T,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",19636,19636,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,12
4536-9239003441.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10190,ET=25622,184,25622,184,0.02V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",17933,17928,5,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003442.igc,,Ventus 3T,"LXNAV,LX9000F","uBLOX LEA-6DUAL,50,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,OAT,TAS,TRT,VAT",17781,17781,0,True,,True,True,False,False,True,True,True,False,True,True,True,True,10
4536-9239003443.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:306,ET=29,15,29,15,3.30V,p=1),SW:200, HW:20","0VO,103,ACZ,COT,CU1,CU2,ENL,FXA,GSP,LE1,MOP,MOT,NET,OAT,RPM,TAS,TRT,VAT,VO1",17008,17008,0,True,,True,True,True,True,True,True,True,True,True,False,False,True,19
4536-9239003444.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10194,ET=159,37,159,37,0.03V,p=64),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",18261,18261,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003445.igc,,JS-3-18m,"LXNAV,LX9070F","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10069,ET=747,80,747,80,3.25V,p=24),SW:201, HW:1","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",16169,16169,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003446.igc,"210824,1",JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10218,ET=33,18,33,18,0.04V,p=1),SW:100, HW:2","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",18347,18347,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9239003447.igc,,AS 33Es 18m,"LXNAV,S10","UBLOX,NEO-9,92,max50000m","INTERSEMA,MS5611,max30000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",15559,15559,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9239003448.igc,"210824,1",JS-3-18m_MM,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10283,ET=52,31,52,31,0.03V,p=1),SW:201, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,SIU,TAS,TRT,VAT",18892,18891,1,True,,True,True,True,False,True,True,True,False,True,False,False,True,10
4536-9239003449.igc,,JS-3-18m,"LXNAV,LX9070F","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10365,ET=146,20,146,20,3.31V,p=1),SW:200, HW:20","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",18103,18103,0,True,,True,True,True,False,True,True,True,False,True,True,True,True,11
4536-9239003450.igc,,AS 33ES/18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",16784,16784,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9239003451.igc,,ASG29,"ClearNav Instr., ClearNav II",,"Intersema,MS5540C,20000",,"ENL,FXA,GSP",22569,22542,27,True,,True,True,False,False,False,True,False,False,False,False,False,False,3
4536-9239003452.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10298,ET=2618,11,2618,11,0.07V,p=1),SW:100, HW:2","ACZ,EGT,ENL,FFL,FLE,FXA,GSP,MOP,OAT,RPM,TAS,TRT,VAT",16074,16072,2,True,,True,True,True,True,True,True,True,False,True,False,False,True,13
4536-9239003453.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:366,ET=87,33,87,33,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",18096,18096,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,13
4536-9239003454.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10334,ET=58,32,58,32,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",15620,15620,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003455.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:221,ET=33,11,33,11,3.31V,p=1),SW:100, HW:3","ACZ,COT,CU1,CU2,ENL,FXA,GSP,LE1,LE2,MOP,MOT,OAT,RPM,TAS,TRT,VAT,VO1,VO2",17487,17487,0,True,,True,True,True,True,True,True,True,False,True,False,False,True,18
4536-9239003456.igc,,JS3-18m,"LXNAV,LX9000","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10186,ET=113,26,113,26,0.04V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",16674,16674,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003457.igc,"210824,1",Ventus 3T,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:296,ET=273,10,273,10,2.98V,p=1),SW:100, HW:1","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",15262,15145,117,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003458.igc,"210824,1",JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:143,ET=76,19,76,19,0.05V,p=1),SW:201, HW:1","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",15855,15833,22,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003459.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10226,ET=32,16,32,16,0.04V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",18469,18469,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003460.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:342,ET=36,20,36,20,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",14982,14982,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,13
4536-9239003461.igc,,AS33Es,"ClearNav Instr., ClearNav II",,"Intersema,MS5540C,20000",,"ENL,FXA,GSP",20190,20190,0,True,,True,True,False,False,False,True,False,False,False,False,False,False,3
4536-9239003462.igc,"210824,1",18m_N369QT_JS-3,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10247,ET=87,37,87,37,0.03V,p=1),SW:201, HW:2","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",17875,17875,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9239003463.igc,"210824,1",JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:208,ET=51,14,51,14,3.32V,p=1),SW:100, HW:3","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",17518,17516,2,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003464.igc,"220824,1",JS-3-18m_2L,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10161,ET=582,41,582,41,2.70V,p=70),SW:201, HW:2","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",20807,20802,5,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9239003465.igc,,,,,,,,0,0,0,False,[Errno 60] Operation timed out,False,False,False,False,False,False,False,False,False,False,False,False,0
4536-9239003466.igc,,,,,,,,0,0,0,False,[Errno 60] Operation timed out,False,False,False,False,False,False,False,False,False,False,False,False,0
4536-9239003467.igc,,,,,,,,0,0,0,False,[Errno 60] Operation timed out,False,False,False,False,False,False,False,False,False,False,False,False,0
4536-9239003468.igc,,,,,,,,0,0,0,False,[Errno 60] Operation timed out,False,False,False,False,False,False,False,False,False,False,False,False,0
4536-9239003469.igc,,,,,,,,0,0,0,False,[Errno 60] Operation timed out,False,False,False,False,False,False,False,False,False,False,False,False,0
4536-9239003470.igc,,,,,,,,0,0,0,False,[Errno 60] Operation timed out,False,False,False,False,False,False,False,False,False,False,False,False,0
4536-9239003471.igc,,Ventus 3M,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",20568,20568,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9239003472.igc,,Ventus 3T,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",20676,20676,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,12
4536-9239003473.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10190,ET=25622,184,25622,184,0.02V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",19494,19494,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003474.igc,,Ventus 3T,"LXNAV,LX9000F","uBLOX LEA-6DUAL,50,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,OAT,TAS,TRT,VAT",19437,19437,0,True,,True,True,False,False,True,True,True,False,True,True,True,True,10
4536-9239003475.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:306,ET=29,15,29,15,3.30V,p=1),SW:200, HW:20","0VO,103,ACZ,COT,CU1,CU2,ENL,FXA,GSP,LE1,MOP,MOT,NET,OAT,RPM,TAS,TRT,VAT,VO1",19696,19696,0,True,,True,True,True,True,True,True,True,True,True,False,False,True,19
4536-9239003476.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10194,ET=159,37,159,37,0.03V,p=64),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",19604,19604,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003477.igc,,JS-3-18m,"LXNAV,LX9070F","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10069,ET=747,80,747,80,3.25V,p=24),SW:201, HW:1","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",22217,22217,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003478.igc,"220824,1",JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10218,ET=33,18,33,18,0.04V,p=1),SW:100, HW:2","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",18815,18815,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9239003479.igc,,AS 33Es 18m,"LXNAV,S10","UBLOX,NEO-9,92,max50000m","INTERSEMA,MS5611,max30000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",19722,19722,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9239003480.igc,,JS-3-18m_MM,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10283,ET=52,31,52,31,0.03V,p=1),SW:201, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",21052,21052,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003481.igc,,JS-3-18m,"LXNAV,LX9070F","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10365,ET=146,20,146,20,3.31V,p=1),SW:200, HW:20","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",18936,18936,0,True,,True,True,True,False,True,True,True,False,True,True,True,True,11
4536-9239003482.igc,,AS 33ES/18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",19383,19383,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9239003483.igc,,ASG29,"ClearNav Instr., ClearNav II",,"Intersema,MS5540C,20000",,"ENL,FXA,GSP",23017,23016,1,True,,True,True,False,False,False,True,False,False,False,False,False,False,3
4536-9239003484.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10298,ET=2618,11,2618,11,0.07V,p=1),SW:100, HW:2","ACZ,EGT,ENL,FFL,FLE,FXA,GSP,MOP,OAT,RPM,TAS,TRT,VAT",21668,21668,0,True,,True,True,True,True,True,True,True,False,True,False,False,True,13
4536-9239003485.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:366,ET=87,33,87,33,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",20280,20278,2,True,,True,True,True,False,True,True,True,True,True,True,True,True,13
4536-9239003486.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10334,ET=58,32,58,32,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",20761,20761,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003487.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:221,ET=33,11,33,11,3.31V,p=1),SW:100, HW:3","ACZ,COT,CU1,CU2,ENL,FXA,GSP,LE1,LE2,MOP,MOT,OAT,RPM,TAS,TRT,VAT,VO1,VO2",22157,22157,0,True,,True,True,True,True,True,True,True,False,True,False,False,True,18
4536-9239003488.igc,,JS3-18m,"LXNAV,LX9000","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10186,ET=113,26,113,26,0.03V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",24602,24602,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003489.igc,"220824,1",Ventus 3T,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:296,ET=273,10,273,10,2.97V,p=1),SW:100, HW:1","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",18516,18403,113,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003490.igc,"220824,1",JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:143,ET=76,19,76,19,0.05V,p=1),SW:201, HW:1","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",19294,17731,1563,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003491.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10226,ET=32,16,32,16,0.04V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",20186,20182,4,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003492.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:342,ET=36,20,36,20,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",20751,20748,3,True,,True,True,True,False,True,True,True,True,True,True,True,True,13
4536-9239003493.igc,,AS33Es,"ClearNav Instr., ClearNav II",,"Intersema,MS5540C,20000",,"ENL,FXA,GSP",23493,23493,0,True,,True,True,False,False,False,True,False,False,False,False,False,False,3
4536-9239003494.igc,"220824,1",18m_N369QT_JS-3,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10247,ET=87,37,87,37,0.03V,p=1),SW:201, HW:2","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",19857,19857,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9239003495.igc,"220824,1",JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:208,ET=51,14,51,14,3.31V,p=1),SW:100, HW:3","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",21818,21808,10,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
